contextID,citationID,clean__citation_context,UTILIZE_LABELS,USAGE_LABELS
13392190,14370328,"we vary the number of local descriptors that represent an object category, n 5,10,25,50,100,250,500 . in order to evaluate the influence of the learning algorithm, we utilize two classifiers: svm with linear kernel 5 , and adaboost 11 with decision stumps. the experimental set-up for each kind of local descriptor is: (i) original hmax, (ii) hmax computed at dog, (iii) sift non-rotation-inva",UTILIZE,USE
9914596,10521577,"ools detailed understanding of the eects of architectural and system software design alternatives also requires powerful data-analysis and visualization tools. we are extending the paradyn and pablo software for data analysis and display and exploiting the virtue toolkit for immersive visualization. the new pablo interface supports a hierarchy of performance displays, ranging from routine prole",UTILIZE,EXTEND
77615580,75785383,"on via static control and robust stabilization via low-order dynamic control. numerical methods capable of finding stabilizing controllers for the system have only recently appeared; see 7 , 1 and . as we will see below, our algorithm is also able to stabilize this system. we note however that if, rather than using the full algorithm, a stabilizing solution is sought by just applying agop to f,",NOTUTILIZE,MENTION
203032699,241156611,"l with trypsin according to the method of shevchenko et al. (37). in-house proteomics pipeline software (proline) was used to process data. briefly, spectra were searched using the x tandem algorithm against the uniprot database restricted to p. putida entries (downloaded 7 january 2007). only proteins (i) with an x tandem table 2. primers used in this studya primerb sequence (5 to 3)c fadd nde",UTILIZE,USE
24688577,25540826,"tep to a more efficient procedure is to avoid the matrix constraints introduced by forming the schur complement. this is done by recognizing that the constraint (18) is a second-order cone constraint , 52 . it is more efficient to use an algorithm that treats these constraints directly, rather than translating to the form (20) needed for semidefinite programming. the remaining issues to be addres",NOTUTILIZE,MENTION
4116089,4252773,"rmulas will exist for which one method is superior, and vice versa. 3.6 other prime implicate implicant generation algorithms 3.6.1 algorithms based on minterm representation the quine-mckluskey rule is an algorithm for simplifying a propositional formula expressed as a set of minterms (all the true lines in a truth table). the algorithm consists of two parts. the first part computes the set of p",NOTUTILIZE,MENTION
7357511,7699406,"produce a nice drawing. the first two phases of the sugiyama algorithm have been examined intensively. for phase one we refer to sug84 , gknv93 , or el91 . considering phase two, garey and johnson showed that the problem of minimizing the number of edge crossings is npcomplete for k-level graphs, even if k 2. according to eades et al. emw86 , the problem remains np-complete even if the orde",NOTUTILIZE,MENTION
57231996,56558848,"es under the assumption that the source, the deaf helper, the legitimate receiver, and the eavesdropper have perfect knowledge of all the relevant channel gains. in this paper, we extend the model in and consider the case where the deaf helper is equipped with multiple antennas. interestingly, this extension leads to a new set of results that were not available in the single antenna case. in part",NOTUTILIZE,NOTALGO
16743137,17885694,"s collections of rules of which the body consists of gsg and the head is a simple condition on the target attribute. the discovery algorithm offers a choice of rule evaluation measures as proposed in of which two (novelty and accuracy) have been selected for our experiments. rules are ranked according to the measure of choice. mutagenesis for our first experiment, we have used the mutagenesis dat",NOTUTILIZE,MENTION
16015316,17134964,"t, instead, allows this to be dealt with using other methods. 2.1 existential types one way to formalize the process of hiding the implementation of an abstract datatype is to use an existential type : type complexpkg c.complex c. informally, the existential typing indicates that there is a type c with operations of type complex c defined on it. at the same time, it prohibits a programmer from",NOTUTILIZE,NOTALGO
